Title,Links,Distributor,Opening,Budget,Release Date,MPAA,Running Time,Genres,In Release,Widest Release,Director,Domestic,International,Worldwide
Perfect Days,/release/rl1380614145/?ref_=bo_yld_table_128,Neon,0.1,,2024,PG,124.0,['Drama'],289.0,271.0,Wim Wenders,3.766,21.888,25.654
Oppenheimer,/release/rl3725886209/?ref_=bo_yld_table_129,Universal Pictures,82.0,,2023,R,180.0,"['Biography', 'Drama', 'History']",490.0,3761.0,Christopher Nolan,329.862,645.732,975.594
All of Us Strangers,/release/rl4171596545/?ref_=bo_yld_table_130,Searchlight Pictures,0.117,,2023,R,105.0,"['Drama', 'Romance']",336.0,295.0,Andrew Haigh,4.05,16.175,20.226
Shrek 2,/release/rl3143663617/?ref_=bo_yld_table_131,DreamWorks,1.0,150.0,2024,PG,93.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']",224.0,1512.0,Andrew Adamson,3.427,,3.428
Wish,/release/rl3097657857/?ref_=bo_yld_table_132,Walt Disney Studios Motion Pictures,19.0,,2023,PG,95.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",366.0,3900.0,Chris Buck,63.973,191.023,254.997
God's Not Dead: In God We Trust,/release/rl359956481/?ref_=bo_yld_table_133,Fathom Events,1.0,,2024,,96.0,['Drama'],71.0,1392.0,Vance Null,3.269,,3.269
The Lord of the Rings: The Fellowship of the Ring,/release/rl1515814913/?ref_=bo_yld_table_134,Fathom Events,2.0,93.0,2024,PG-13,178.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",168.0,1529.0,Peter Jackson,3.2560000000000002,0.821686,4.078
2024 Oscar Nominated Short Films: Documentary,/release/rl3427958785/?ref_=bo_yld_table_135,ShortsTV,0.845,,2024,,133.0,,280.0,367.0,,3.162,,3.162
The Front Room,/release/rl2993455105/?ref_=bo_yld_table_136,A24,1.0,,2024,R,94.0,"['Horror', 'Thriller']",77.0,2095.0,Max Eggers,3.092,0.07309199999999999,3.165
Strange Darling,/release/rl3875766273/?ref_=bo_yld_table_137,,1.0,,2024,R,97.0,"['Horror', 'Thriller']",91.0,1135.0,JT Mollner,3.083,0.679134,3.762
The Long Game,/release/rl1080066049/?ref_=bo_yld_table_138,,1.0,,2024,PG,112.0,"['Drama', 'History', 'Sport']",224.0,1030.0,Julio Quintana,3.06,,3.06
Jesus Thirsts: The Miracle of the Eucharist,/release/rl1666940929/?ref_=bo_yld_table_139,Fathom Events,,,,,90.0,['Documentary'],171.0,1112.0,Tim Moriarty,2.927,,2.927
1992,/release/rl1916895233/?ref_=bo_yld_table_140,Lionsgate,1.0,,2024,R,97.0,"['Action', 'Drama', 'Thriller']",84.0,875.0,Ariel Vromen,2.906,,2.906
The Fabulous Four,/release/rl2239397889/?ref_=bo_yld_table_141,Bleecker Street Media,1.0,,2024,R,98.0,['Comedy'],119.0,1045.0,Jocelyn Moorhouse,2.854,0.65408,3.508
My Penguin Friend,/release/rl526942209/?ref_=bo_yld_table_142,Roadside Attractions,1.0,,2024,PG,97.0,"['Adventure', 'Drama', 'Family']",98.0,1083.0,David Schurmann,2.769,2.275,5.044
Absolution,/release/rl4128407553/?ref_=bo_yld_table_143,The Samuel Goldwyn Company,1.0,,2024,R,112.0,"['Action', 'Crime', 'Mystery', 'Thriller']",21.0,1500.0,Hans Petter Moland,2.716,0.765944,3.482
The Taste of Things,/release/rl3267265281/?ref_=bo_yld_table_144,IFC Films,0.13,,2024,PG-13,135.0,"['Drama', 'History', 'Romance']",287.0,505.0,Anh Hung Tran,2.654,7.808,10.463
GHOST: Rite Here Rite Now,/release/rl4268916737/?ref_=bo_yld_table_145,Trafalgar Releasing,1.0,,2024,,145.0,['Music'],155.0,755.0,Tobias Forge,2.6470000000000002,2.125,4.772
Ezra,/release/rl3211558913/?ref_=bo_yld_table_146,Bleecker Street Media,1.0,,2024,R,101.0,"['Comedy', 'Drama']",175.0,1320.0,Tony Goldwyn,2.6310000000000002,1.87,4.502
Sight & Sound Presents: Daniel LIVE,/release/rl3607461889/?ref_=bo_yld_table_147,Fathom Events,1.0,,2024,,,['Musical'],84.0,851.0,,2.629,,2.629
Boy Kills World,/release/rl3579478017/?ref_=bo_yld_table_148,Roadside Attractions,1.0,,2024,R,111.0,"['Action', 'Crime', 'Thriller']",210.0,1993.0,Moritz Mohr,2.626,0.643341,3.269
Escape from Germany,/release/rl190087169/?ref_=bo_yld_table_149,Susan Tuckett Media,0.168,,2024,PG,97.0,"['Drama', 'History', 'War']",224.0,131.0,T.C. Christensen,2.616,,2.616
Jung Kook: I Am Still,/release/rl1929478145/?ref_=bo_yld_table_150,Trafalgar Releasing,1.0,,2024,,90.0,"['Documentary', 'Music']",65.0,769.0,Park Jun-soo,2.574,8.188,10.763
The Lord of the Rings: The Two Towers,/release/rl1566146561/?ref_=bo_yld_table_151,Fathom Events,1.0,94.0,2024,PG-13,179.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",168.0,1549.0,Peter Jackson,2.566,0.952026,3.521
The Blue Angels,/release/rl2657845249/?ref_=bo_yld_table_152,Amazon/MGM,1.0,,2024,G,93.0,['Documentary'],189.0,450.0,Paul Crowder,2.56,0.016126,2.577
Problemista,/release/rl647529217/?ref_=bo_yld_table_153,A24,,,2023,R,104.0,['Comedy'],632.0,379.0,Julio Torres,2.503,0.17436800000000002,2.677
The American Society of Magical Negroes,/release/rl2143191809/?ref_=bo_yld_table_154,Focus Features,1.0,,2024,PG-13,104.0,"['Comedy', 'Fantasy']",252.0,1153.0,Kobi Libii,2.48,0.015602999999999999,2.496
The Lord of the Rings: The Return of the King,/release/rl1348042753/?ref_=bo_yld_table_155,Fathom Events,,94.0,2024,PG-13,201.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",165.0,1172.0,Peter Jackson,2.45,8.353,10.808
Summer Camp,/release/rl308838401/?ref_=bo_yld_table_156,Roadside Attractions,1.0,,2024,PG-13,95.0,['Comedy'],175.0,1787.0,Castille Landon,2.403,0.24123,2.644
Sing Sing,/release/rl794591233/?ref_=bo_yld_table_157,A24,0.137,,2024,R,107.0,['Drama'],133.0,191.0,Greg Kwedar,2.403,0.506312,2.909
Howl's Moving Castle,/release/rl2539094017/?ref_=bo_yld_table_158,Fathom Events,2.0,,2024,PG,119.0,"['Adventure', 'Animation', 'Family', 'Fantasy']",57.0,1592.0,Hayao Miyazaki,2.384,0.292908,2.677
"Hello, Love, Again",/release/rl119046145/?ref_=bo_yld_table_159,,2.0,,2024,,122.0,"['Drama', 'Romance']",8.0,248.0,Cathy Garcia-Sampana,2.326,0.412389,2.738
Hitpig,/release/rl2189066241/?ref_=bo_yld_table_160,Viva Pictures,1.0,,2024,PG,86.0,"['Action', 'Adventure', 'Animation', 'Comedy']",21.0,2107.0,Cinzia Angelini,2.324,0.017926,2.341
Elevation,/release/rl2826403841/?ref_=bo_yld_table_161,Vertical Entertainment,1.0,,2024,R,91.0,"['Action', 'Sci-Fi', 'Thriller']",14.0,1416.0,George Nolfi,2.321,0.718169,3.039
Alien,/release/rl3362095105/?ref_=bo_yld_table_162,Walt Disney Studios Motion Pictures,1.0,11.0,2024,R,117.0,"['Horror', 'Sci-Fi']",210.0,1750.0,Ridley Scott,2.305,0.019049,2.364
Exhuma,/release/rl123305985/?ref_=bo_yld_table_163,Well Go USA Entertainment,0.06,,2024,,134.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",252.0,70.0,Jang Jae-hyun,2.31,95.663,97.974
In the Land of Saints and Sinners,/release/rl1012891649/?ref_=bo_yld_table_164,The Samuel Goldwyn Company,1.0,,2024,R,106.0,"['Action', 'Crime', 'Thriller']",238.0,896.0,Robert Lorenz,2.258,1.371,3.629
Bhool Bhulaiyaa 3,/release/rl4111826945/?ref_=bo_yld_table_165,,2.0,,2024,,158.0,"['Comedy', 'Horror']",21.0,754.0,Anees Bazmee,2.23,3.154,5.384
The Lion King,/release/rl628719617/?ref_=bo_yld_table_166,Walt Disney Studios Motion Pictures,1.0,45.0,2024,G,88.0,"['Adventure', 'Animation', 'Drama', 'Family', 'Fantasy', 'Musical']",133.0,1330.0,Roger Allers,2.195,0.114736,2.31
Singham Again,/release/rl3893723137/?ref_=bo_yld_table_167,Moviegoer,2.0,,2024,,144.0,"['Action', 'Drama']",21.0,749.0,Rohit Shetty,2.19,3.285,5.475
Stree 2,/release/rl2332131329/?ref_=bo_yld_table_168,Parthenos,2.0,,2024,,147.0,"['Comedy', 'Horror']",98.0,666.0,Amar Kaushik,2.5700000000000003,4.817,7.3870000000000005
The Holdovers,/release/rl92504833/?ref_=bo_yld_table_169,Focus Features,0.211,,,R,133.0,"['Comedy', 'Drama']",392.0,1601.0,Alexander Payne,20.355,25.279,45.635
Average Joe,/release/rl2407038977/?ref_=bo_yld_table_170,Fathom Events,1.0,,2024,PG-13,100.0,['Family'],42.0,1713.0,Harold Cronk,2.106,,2.106
The Ark and the Darkness,/release/rl71991297/?ref_=bo_yld_table_171,Fathom Events,0.032,,2024,,125.0,['Documentary'],247.0,1030.0,Ralph Strean,2.097,,2.097
Between the Temples,/release/rl1778614273/?ref_=bo_yld_table_172,Sony Pictures Classics,0.647,,2024,R,111.0,['Comedy'],91.0,576.0,Nathan Silver,2.084,0.17225100000000002,2.2560000000000002
Lee,/release/rl157843457/?ref_=bo_yld_table_173,Roadside Attractions,0.713,,2024,R,117.0,"['Biography', 'Drama', 'History', 'War']",56.0,854.0,Ellen Kuras,2.002,20.389,22.391
Yolo,/release/rl4250501121/?ref_=bo_yld_table_174,Sony Pictures Releasing,0.8270000000000001,,2024,PG-13,129.0,"['Action', 'Comedy', 'Drama', 'Sport']",259.0,200.0,Ling Jia,2.001,5.239,7.241
Queen Rock Montreal,/release/rl2169470977/?ref_=bo_yld_table_175,,2.0,,2024,,95.0,"['Documentary', 'Music']",309.0,387.0,Saul Swimmer,2.0,0.537304,2.537
Look Back,/release/rl2063826945/?ref_=bo_yld_table_176,GKIDS,0.6900000000000001,,2024,,58.0,"['Animation', 'Drama']",49.0,531.0,Kiyotaka Oshiyama,1.99,10.605,12.595
SUGA: Agust D Tour 'D-DAY' the Movie,/release/rl459309057/?ref_=bo_yld_table_177,Trafalgar Releasing,0.99,,2024,,84.0,"['Documentary', 'Music']",226.0,787.0,Park Jun-soo,1.951,4.839,6.791
Out of Darkness,/release/rl911245313/?ref_=bo_yld_table_178,Bleecker Street Media,0.979,,2024,R,88.0,"['Horror', 'Thriller']",287.0,897.0,Andrew Cumming,1.951,0.035734,1.987
Tillu Square,/release/rl2472509441/?ref_=bo_yld_table_179,Friday Entertainment,1.0,,2024,,137.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Romance']",238.0,450.0,Mallik Ram,1.87,0.380679,2.25
Blue Lock: Episode Nagi,/release/rl1180794881/?ref_=bo_yld_table_180,Crunchyroll,1.0,,2024,PG-13,91.0,"['Animation', 'Drama', 'Sport', 'Thriller']",147.0,857.0,Shunsuke Ishikawa,1.855,12.436,14.291
The Firing Squad,/release/rl476610561/?ref_=bo_yld_table_181,Atlas Distribution Company,0.893,,2024,PG-13,93.0,"['Adventure', 'Biography', 'Drama']",112.0,810.0,Timothy A. Chey,1.7570000000000001,,1.7570000000000001
Sam and Colby: The Legends of the Paranormal,/release/rl856653825/?ref_=bo_yld_table_182,AMC Theaters,1.0,,2024,,98.0,"['Adventure', 'Documentary', 'Horror', 'Mystery']",49.0,302.0,Colby Brock,1.755,,1.755
City of Dreams,/release/rl326860801/?ref_=bo_yld_table_183,Roadside Attractions,1.0,,2024,R,114.0,"['Drama', 'Thriller']",84.0,774.0,Mohit Ramchandani,1.713,,1.713
Hocus Pocus,/release/rl3356590081/?ref_=bo_yld_table_184,Buena Vista International,0.863,,2024,PG,96.0,"['Comedy', 'Family', 'Fantasy', 'Horror']",35.0,1595.0,Kenny Ortega,1.706,0.982766,2.689
Overlord: The Sacred Kingdom,/release/rl84115457/?ref_=bo_yld_table_185,Sony Pictures Releasing,1.0,,2024,R,135.0,"['Action', 'Adventure', 'Animation', 'Fantasy']",14.0,621.0,Naoyuki Itô,1.65,5.786,7.437
The Mummy,/release/rl3412426753/?ref_=bo_yld_table_186,Universal Pictures International (UPI),1.0,80.0,2024,PG-13,124.0,"['Action', 'Adventure', 'Fantasy']",210.0,1236.0,Stephen Sommers,1.579,,1.58
Jatt & Juliet 3,/release/rl3933503489/?ref_=bo_yld_table_187,Friday Entertainment,1.0,,2024,,135.0,"['Comedy', 'Romance']",147.0,143.0,Jagdeep Sidhu,1.5150000000000001,2.186,3.701
Crew,/release/rl2522841089/?ref_=bo_yld_table_188,Friday Entertainment,1.0,,2024,,118.0,"['Comedy', 'Drama']",238.0,486.0,Rajesh A Krishnan,1.5,2.5060000000000002,4.006
Turning Red,/release/rl56787713/?ref_=bo_yld_table_189,Walt Disney Studios Motion Pictures,0.578,,2024,PG,100.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Music', 'Romance']",287.0,1560.0,Domee Shi,1.399,20.122,21.521
You Gotta Believe,/release/rl2054914049/?ref_=bo_yld_table_190,Well Go USA Entertainment,0.677,,2024,PG,104.0,"['Family', 'Sport']",84.0,730.0,Ty Roberts,1.3980000000000001,,1.3980000000000001
Vindicating Trump,/release/rl3154608129/?ref_=bo_yld_table_191,SDG Releasing,0.774,,2024,PG-13,96.0,['Documentary'],56.0,813.0,Debbie D'Souza,1.3719999999999999,,1.3719999999999999
Something to Stand for with Mike Rowe,/release/rl1197899777/?ref_=bo_yld_table_192,Fathom Events,0.539,,2024,,96.0,['History'],148.0,809.0,Jonathan Coussens,1.358,,1.358
Goodrich,/release/rl2584641537/?ref_=bo_yld_table_193,Ketchup Entertainment,0.63,,2024,R,110.0,"['Comedy', 'Drama']",35.0,1055.0,Hallie Meyers-Shyer,1.333,0.299419,1.6320000000000001
Small Things Like These,/release/rl2030272513/?ref_=bo_yld_table_194,Roadside Attractions,,,2024,PG-13,98.0,"['Drama', 'History']",103.0,801.0,Tim Mielants,1.33,3.817,5.147
Anatomy of a Fall,/release/rl1739752193/?ref_=bo_yld_table_195,Neon,0.117,,2023,R,151.0,"['Crime', 'Drama', 'Thriller']",406.0,583.0,Justine Triet,5.076,30.975,36.051
Luca,/release/rl1263108865/?ref_=bo_yld_table_196,Walt Disney Studios Motion Pictures,,,,PG,95.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",1253.0,1390.0,Enrico Casarosa,1.324,49.75,51.074
Neon Genesis Evangelion: The End of Evangelion,/release/rl743735297/?ref_=bo_yld_table_197,GKIDS,0.603,,2024,,87.0,"['Action', 'Animation', 'Drama', 'Sci-Fi']",250.0,570.0,Hideaki Anno,1.302,,1.302
Oddity,/release/rl2809233409/?ref_=bo_yld_table_198,Shudder/ IFC Films,0.562,,2024,R,98.0,"['Horror', 'Thriller']",126.0,790.0,Damian Mc Carthy,1.2,0.249541,1.45
Indian 2,/release/rl2692317185/?ref_=bo_yld_table_199,FDN,1.0,,2024,,180.0,"['Action', 'Drama', 'Thriller']",133.0,525.0,S. Shankar,1.2,0.6835990000000001,1.883
Kill,/release/rl3948838913/?ref_=bo_yld_table_200,Roadside Attractions,0.42,,2024,R,105.0,"['Action', 'Crime', 'Drama', 'Thriller']",141.0,828.0,Nikhil Nagesh Bhat,1.171,0.759212,1.9300000000000002
