Title,Links,Distributor,Opening,Budget,Release Date,MPAA,Running Time,Genres,In Release,Widest Release,Director,Domestic,International,Worldwide
Dream Scenario,/release/rl2292482817/?ref_=bo_yld_table_125,A24,0.22,,2023,R,102.0,"['Comedy', 'Drama', 'Fantasy', 'Horror']",379.0,1578.0,Kristoffer Borgli,5.742,6.76,12.502
The Fabelmans,/release/rl337871617/?ref_=bo_yld_table_126,Universal Pictures,0.161,,,PG-13,151.0,['Drama'],416.0,1962.0,Steven Spielberg,17.348,28.271,45.62
The Chosen Season 3 Finale,/release/rl1308394241/?ref_=bo_yld_table_127,Fathom Events,3.0,,2023,,100.0,"['Documentary', 'Drama', 'History']",333.0,1979.0,Dallas Jenkins,5.525,0.064073,5.589
Nefarious,/release/rl1073644289/?ref_=bo_yld_table_128,Soli Deo Gloria Releasing,1.0,,2023,R,97.0,"['Horror', 'Thriller']",262.0,933.0,Chuck Konzelman,5.433,0.439884,5.873
Big George Foreman,/release/rl135365377/?ref_=bo_yld_table_129,Sony Pictures Releasing,2.0,,2023,PG-13,129.0,"['Biography', 'Drama', 'Sport']",248.0,3054.0,George Tillman Jr.,5.426,0.60443,6.031
Waitress: The Musical,/release/rl306479105/?ref_=bo_yld_table_130,Bleecker Street Media,2.0,,2023,,144.0,"['Comedy', 'Drama', 'Musical']",352.0,1214.0,Diane Paulus,5.402,0.6898160000000001,6.091
Tiger 3,/release/rl2410840833/?ref_=bo_yld_table_131,Yash Raj Films USA Inc.,1.0,,2023,,155.0,"['Action', 'Adventure', 'Thriller']",378.0,779.0,Maneesh Sharma,5.365,6.348,11.713
Women Talking,/release/rl784827137/?ref_=bo_yld_table_132,United Artists Releasing,0.04,,,PG-13,104.0,['Drama'],374.0,707.0,Sarah Polley,5.456,3.819,9.276
Freelance,/release/rl329679617/?ref_=bo_yld_table_133,Relativity Media,2.0,,2023,R,108.0,"['Action', 'Comedy']",70.0,2057.0,Pierre Morel,5.314,4.882,10.196
Infinity Pool,/release/rl4009329409/?ref_=bo_yld_table_134,Neon,2.0,,2023,R,117.0,"['Crime', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",339.0,1835.0,Brandon Cronenberg,5.078,0.123901,5.202
Hocus Pocus,/release/rl1018200833/?ref_=bo_yld_table_135,Walt Disney Studios Motion Pictures,1.0,,2023,PG,96.0,"['Comedy', 'Family', 'Fantasy', 'Horror']",91.0,1430.0,Kenny Ortega,4.929,0.465368,5.394
You Hurt My Feelings,/release/rl3699737345/?ref_=bo_yld_table_136,A24,1.0,,2023,R,93.0,"['Comedy', 'Drama']",220.0,912.0,Nicole Holofcener,4.83,0.911809,5.742
Kandahar,/release/rl1375503105/?ref_=bo_yld_table_137,Open Road Films (II),2.0,,2023,R,119.0,"['Action', 'Drama', 'Thriller']",220.0,2105.0,Ric Roman Waugh,4.813,4.574,9.387
Golda,/release/rl3656090369/?ref_=bo_yld_table_138,Bleecker Street Media,1.0,,2023,PG-13,100.0,"['Biography', 'Drama', 'History', 'War']",129.0,883.0,Guy Nattiv,4.801,1.948,6.75
It Lives Inside,/release/rl1487897345/?ref_=bo_yld_table_139,Neon,2.0,,2023,PG-13,99.0,"['Drama', 'Horror', 'Thriller']",101.0,2005.0,Bishal Dutta,4.675,2.6950000000000003,7.37
Hypnotic,/release/rl982024961/?ref_=bo_yld_table_140,Ketchup Entertainment,2.0,,2023,R,93.0,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",234.0,2118.0,Robert Rodriguez,4.5,11.781,16.281
Stop Making Sense,/release/rl933921537/?ref_=bo_yld_table_141,CT & Co,0.856,,2023,PG,88.0,"['Documentary', 'Music']",428.0,786.0,Jonathan Demme,5.211,1.7530000000000001,6.964
Marlowe,/release/rl1593606913/?ref_=bo_yld_table_142,Open Road Films (II),1.0,,2023,R,109.0,"['Crime', 'Mystery', 'Thriller']",320.0,2281.0,Neil Jordan,4.35,2.027,6.377
The Amazing Maurice,/release/rl317883137/?ref_=bo_yld_table_143,Viva Pictures,1.0,,2023,PG,93.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",332.0,1717.0,Toby Genkel,4.303,16.833,21.137
Mummies,/release/rl2532410113/?ref_=bo_yld_table_144,Warner Bros.,0.422,,2023,PG,88.0,"['Adventure', 'Animation', 'Comedy', 'Crime', 'Drama', 'Family', 'Fantasy', 'Musical', 'Romance']",311.0,384.0,Juan Jesús García Galocha,4.275,50.2,54.475
Theater Camp,/release/rl1652851457/?ref_=bo_yld_table_145,Searchlight Pictures,0.301,,2023,PG-13,92.0,['Comedy'],171.0,555.0,Molly Gordon,4.009,0.40090000000000003,4.41
Ponniyin Selvan: Part Two,/release/rl848331521/?ref_=bo_yld_table_146,,3.0,,2023,,164.0,"['Action', 'Adventure', 'Drama']",248.0,,Mani Ratnam,3.813,1.222,5.035
Anatomy of a Fall,/release/rl1739752193/?ref_=bo_yld_table_147,Neon,0.117,,2023,R,151.0,"['Crime', 'Drama', 'Thriller']",407.0,583.0,Justine Triet,5.076,30.975,36.051
Left Behind: Rise of the Antichrist,/release/rl3337192193/?ref_=bo_yld_table_148,Fathom Events,2.0,,2023,,115.0,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",340.0,1407.0,Kevin Sorbo,3.649,,3.649
The Journey: A Music Special from Andrea Bocelli,/release/rl1049461505/?ref_=bo_yld_table_149,Fathom Events,1.0,,2023,,,['Music'],274.0,1074.0,Gaetano Morbioli,3.574,0.02407,3.598
Chevalier,/release/rl165708545/?ref_=bo_yld_table_150,Walt Disney Studios Motion Pictures,1.0,,2023,PG-13,108.0,"['Biography', 'Drama', 'History', 'Music']",255.0,1281.0,Stephen Williams,3.541,0.616105,4.157
Mafia Mamma,/release/rl646087425/?ref_=bo_yld_table_151,Bleecker Street Media,2.0,,2023,R,101.0,"['Action', 'Comedy', 'Crime']",262.0,2002.0,Catherine Hardwicke,3.496,2.622,6.119
The Wandering Earth II,/release/rl1190560513/?ref_=bo_yld_table_152,Well Go USA Entertainment,,,2023,,173.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",344.0,172.0,Frant Gwo,5.023,610.0,615.023
A Thousand and One,/release/rl3773006593/?ref_=bo_yld_table_153,Focus Features,1.0,,2023,R,117.0,"['Crime', 'Drama']",276.0,926.0,A.V. Rockwell,3.4,0.06366,3.463
Violent Night,/release/rl4179395329/?ref_=bo_yld_table_154,Universal Pictures,13.0,,2022,R,112.0,"['Action', 'Comedy', 'Thriller']",395.0,3723.0,Tommy Wirkola,50.057,25.947,76.004
What Happens Later,/release/rl2931196673/?ref_=bo_yld_table_155,Bleecker Street Media,1.0,,2023,R,103.0,"['Comedy', 'Romance']",386.0,1492.0,Meg Ryan,3.273,0.187748,3.461
2023 Oscar Nominated Short Films: Live Action,/release/rl2357232385/?ref_=bo_yld_table_156,ShortsTV,0.734,,2023,,110.0,['Drama'],318.0,357.0,,3.025,,3.025
Living,/release/rl3218244353/?ref_=bo_yld_table_157,Sony Pictures Classics,0.022,,2022,PG-13,102.0,['Drama'],374.0,644.0,Oliver Hermanus,3.038,9.339,12.377
Jurassic Park,/release/rl94995201/?ref_=bo_yld_table_158,Universal Pictures,1.0,63.0,2023,PG-13,127.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",129.0,1224.0,Steven Spielberg,2.9699999999999998,1.666,4.6370000000000005
The Menu,/release/rl2839380737/?ref_=bo_yld_table_159,Searchlight Pictures,9.0,,2022,R,107.0,"['Comedy', 'Horror', 'Thriller']",409.0,3228.0,Mark Mylod,38.501,41.127,79.628
Tu Jhoothi Main Makkaar,/release/rl3657270017/?ref_=bo_yld_table_160,Yash Raj Films USA Inc.,0.9590000000000001,,2023,,150.0,"['Comedy', 'Romance']",299.0,400.0,Luv Ranjan,2.503,1.532,4.035
Come Out in Jesus Name,/release/rl4035412737/?ref_=bo_yld_table_161,Fathom Events,,,2023,,90.0,['Documentary'],294.0,1047.0,Ed Lamberg,2.5,,2.5
The Miracle Club,/release/rl983663361/?ref_=bo_yld_table_162,Sony Pictures Releasing,0.664,,2023,PG-13,90.0,"['Comedy', 'Drama']",175.0,677.0,Thaddeus O'Sullivan,2.402,5.095,7.498
A Good Person,/release/rl566723329/?ref_=bo_yld_table_163,United Artists Releasing,0.8320000000000001,,,R,128.0,['Drama'],283.0,687.0,Zach Braff,2.21,0.47810300000000006,2.688
Moving On,/release/rl1374716673/?ref_=bo_yld_table_164,Roadside Attractions,0.8210000000000001,,2023,R,85.0,['Comedy'],290.0,794.0,Paul Weitz,2.136,,2.136
Skinamarink,/release/rl2767291137/?ref_=bo_yld_table_165,IFC Films,0.8180000000000001,,2023,,100.0,"['Horror', 'Mystery']",353.0,809.0,Kyle Edward Ball,2.052,0.063982,2.116
Die Hard,/release/rl3108274177/?ref_=bo_yld_table_166,Twenty First Century Entertainment,0.934,28.0,2023,,132.0,"['Action', 'Thriller']",351.0,1355.0,John McTiernan,2.048,,2.078
Jules,/release/rl2325447425/?ref_=bo_yld_table_167,Bleecker Street Media,0.839,,2023,PG-13,87.0,"['Comedy', 'Drama', 'Sci-Fi']",143.0,780.0,Marc Turtletaub,1.924,0.391272,2.316
Somewhere in Queens,/release/rl1978434305/?ref_=bo_yld_table_168,Roadside Attractions,0.671,,2023,R,106.0,"['Comedy', 'Drama', 'Sport']",255.0,602.0,Ray Romano,1.802,,1.802
The Marsh King's Daughter,/release/rl280265473/?ref_=bo_yld_table_169,Lionsgate,0.849,,2023,R,109.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",386.0,1055.0,Neil Burger,1.792,1.5030000000000001,3.296
Oldboy,/release/rl2460451585/?ref_=bo_yld_table_170,Neon,0.493,,2023,R,120.0,"['Action', 'Drama', 'Mystery', 'Thriller']",138.0,250.0,Park Chan-wook,1.75,0.366098,2.116
Winnie-the-Pooh: Blood and Honey,/release/rl3925050113/?ref_=bo_yld_table_171,Fathom Events,0.652,,2023,,84.0,['Horror'],647.0,1652.0,Rhys Frake-Waterfield,2.082,5.634,7.717
Fear,/release/rl772702977/?ref_=bo_yld_table_172,Hidden Empire Film Group (HEFG),1.0,,2023,R,98.0,['Horror'],339.0,974.0,Deon Taylor,2.09,,2.09
Lost in the Stars,/release/rl883393281/?ref_=bo_yld_table_173,CMC Pictures,0.806,,2023,,121.0,"['Crime', 'Drama', 'Mystery']",178.0,,Rui Cui,1.721,485.916,487.637
Creation of the Gods I: Kingdom of Storms,/release/rl1487569665/?ref_=bo_yld_table_174,Well Go USA Entertainment,0.931,,2023,,148.0,"['Adventure', 'Drama', 'Fantasy']",428.0,115.0,Wuershan,1.706,371.315,373.021
American Fiction,/release/rl2073330433/?ref_=bo_yld_table_175,Metro-Goldwyn-Mayer (MGM),0.224,,,R,117.0,"['Comedy', 'Drama']",344.0,1902.0,Cord Jefferson,21.098,1.384,22.483
The Retirement Plan,/release/rl4267671553/?ref_=bo_yld_table_176,Falling Forward Films,0.757,,2023,R,103.0,"['Action', 'Comedy', 'Crime', 'Thriller']",108.0,,Tim Brown,1.607,0.045756,1.653
Polite Society,/release/rl1407615745/?ref_=bo_yld_table_177,Focus Features,0.8170000000000001,,2023,PG-13,104.0,"['Action', 'Comedy']",575.0,927.0,Nida Manzoor,1.595,1.085,2.68
That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,/release/rl3522724609/?ref_=bo_yld_table_178,Crunchyroll,1.0,,2023,PG-13,114.0,"['Action', 'Adventure', 'Animation', 'Fantasy']",346.0,1473.0,Yasuhito Kikuchi,1.588,10.04,11.628
The Banshees of Inisherin,/release/rl925926145/?ref_=bo_yld_table_179,Searchlight Pictures,0.184,,2023,R,114.0,"['Comedy', 'Drama']",437.0,1205.0,Martin McDonagh,10.582,39.668,50.25
The Quiet Girl,/release/rl3213067009/?ref_=bo_yld_table_180,Neon,0.059000000000000004,,2023,PG-13,95.0,['Drama'],311.0,244.0,Colm Bairéad,1.5,5.285,6.785
BlackBerry,/release/rl3388965633/?ref_=bo_yld_table_181,IFC Films/Elevation Pictures,0.492,,2023,R,120.0,"['Biography', 'Comedy', 'Drama', 'History']",234.0,449.0,Matt Johnson,1.476,0.571053,2.047
Spirited Away,/release/rl284984065/?ref_=bo_yld_table_182,Fathom Events,0.7000000000000001,,2023,PG,124.0,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Mystery']",253.0,1046.0,Hayao Miyazaki,1.455,,1.455
Dicks: The Musical,/release/rl1084523265/?ref_=bo_yld_table_183,A24,0.201,,2023,R,86.0,"['Comedy', 'Musical']",414.0,635.0,Larry Charles,1.453,0.019102,1.472
Eileen,/release/rl893747201/?ref_=bo_yld_table_184,Neon,0.093,,2023,R,97.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",358.0,558.0,William Oldroyd,1.435,0.238658,1.673
Maybe I Do,/release/rl1240236801/?ref_=bo_yld_table_185,Vertical Entertainment,0.546,,2023,PG-13,95.0,"['Comedy', 'Romance']",339.0,465.0,Michael Jacobs,1.293,3.156,4.45
The First Slam Dunk,/release/rl1587315457/?ref_=bo_yld_table_186,GKIDS,0.662,,2023,PG-13,124.0,"['Animation', 'Comedy', 'Drama', 'Sport']",157.0,581.0,Takehiko Inoue,1.291,157.01,158.302
Billie Eilish Live at the O2,/release/rl2331673345/?ref_=bo_yld_table_187,Trafalgar Releasing,1.0,,2023,,105.0,"['Documentary', 'Music']",339.0,600.0,Sam Wrench,1.29,0.833117,2.123
The Big Lebowski,/release/rl239568385/?ref_=bo_yld_table_188,Gramercy Pictures (I),5.0,,1998,R,117.0,"['Comedy', 'Crime']",9759.0,1235.0,Joel Coen,18.718,28.69,47.409
Back to the Future,/release/rl2974385665/?ref_=bo_yld_table_189,Universal Pictures,11.0,19.0,1985,,116.0,"['Adventure', 'Comedy', 'Sci-Fi']",14388.0,1550.0,Robert Zemeckis,211.85,11.483,223.338
Tár,/release/rl605979393/?ref_=bo_yld_table_190,Focus Features,0.158,,,R,158.0,"['Drama', 'Music']",451.0,1090.0,Todd Field,6.773,22.274,29.048
The Lost King,/release/rl2749203201/?ref_=bo_yld_table_191,IFC Films,0.516,,2023,PG-13,108.0,['Drama'],283.0,753.0,Stephen Frears,1.188,3.33,4.518
The Lord of the Rings: The Return of the King,/release/rl3984687873/?ref_=bo_yld_table_192,Fathom Events,,94.0,2023,PG-13,201.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",263.0,1107.0,Peter Jackson,1.176,0.962714,2.138
Camp Hideout,/release/rl530678529/?ref_=bo_yld_table_193,Roadside Attractions,0.489,,2023,PG,100.0,"['Comedy', 'Family']",435.0,848.0,Sean Olson,1.125,0.0036160000000000003,1.1280000000000001
Strange World,/release/rl3422914049/?ref_=bo_yld_table_194,Walt Disney Studios Motion Pictures,12.0,,2022,PG,102.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",404.0,4174.0,Don Hall,37.968,35.652,73.621
Close,/release/rl2079163137/?ref_=bo_yld_table_195,A24,0.061,,2023,PG-13,104.0,['Drama'],339.0,233.0,Lukas Dhont,1.1,4.115,5.216
Emily,/release/rl2666693377/?ref_=bo_yld_table_196,Bleecker Street Media,0.04,,2023,R,130.0,"['Biography', 'Drama', 'History', 'Romance']",318.0,579.0,Frances O'Connor,1.097,3.207,4.304
Knights of the Zodiac,/release/rl4203184897/?ref_=bo_yld_table_197,,0.557,,2023,PG-13,112.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",234.0,588.0,Tomasz Baginski,1.09,5.896,6.986
Broker,/release/rl586646273/?ref_=bo_yld_table_198,Neon,0.003,,2022,R,129.0,"['Comedy', 'Crime', 'Drama']",374.0,271.0,Hirokazu Koreeda,1.046,17.804,18.851
Showing Up,/release/rl956203777/?ref_=bo_yld_table_199,A24,0.063,,2023,R,107.0,"['Comedy', 'Drama']",269.0,115.0,Kelly Reichardt,0.754483,0.467945,1.222
Inside,/release/rl132023041/?ref_=bo_yld_table_200,Focus Features,0.51,,2023,R,105.0,"['Drama', 'Thriller']",617.0,357.0,Vasilis Katsoupis,0.9184150000000001,,0.9184150000000001
