Title,Links,Distributor,Opening,Budget,Release Date,MPAA,Running Time,Genres,In Release,Widest Release,Director,Domestic,International,Worldwide
Titane,/release/rl1947370241/?ref_=bo_yld_table_112,Neon,"$533,397",-,"Oct 1, 2021",R,1 hr 48 min,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",92 days/13 weeks,562 theaters,"Julia Ducournau

","
$1,442,988
","
$3,539,347
","
$4,982,335
"
Together Together,/release/rl1802732289/?ref_=bo_yld_table_113,Bleecker Street Media,"$532,773",-,"Apr 23, 2021",R,1 hr 30 min,"['Comedy', 'Drama']",253 days/36 weeks,665 theaters,"Nikole Beckwith

","
$1,437,938
","
–
","
$1,437,938
"
Joe Bell,/release/rl1935442689/?ref_=bo_yld_table_114,Roadside Attractions,"$749,635",-,"Jul 23, 2021",R,1 hr 34 min,"['Biography', 'Drama']",162 days/23 weeks,"1,094 theaters","Reinaldo Marcus Green

","
$1,405,488
","
$330,830
","
$1,736,318
"
Nomadland,/release/rl1414169345/?ref_=bo_yld_table_115,Searchlight Pictures,"$503,000",-,"Feb 19, 2021",R,1 hr 47 min,['Drama'],316 days/45 weeks,"1,200 theaters","Chloé Zhao

","
$3,700,000
","
$35,758,207
","
$39,458,207
"
Pinocchio,/release/rl3428745985/?ref_=bo_yld_table_116,Roadside Attractions,"$272,109",-,"Dec 25, 2020",PG-13,2 hr 5 min,"['Drama', 'Family', 'Fantasy']",372 days/53 weeks,824 theaters,"Matteo Garrone

","
$1,831,718
","
$22,009,372
","
$23,841,090
"
Pushpa: The Rise - Part 1,/release/rl405046017/?ref_=bo_yld_table_117,Hamsini Entertainment,"$1,320,000",-,"Dec 17, 2021",,2 hr 59 min,"['Action', 'Crime', 'Drama', 'Thriller']",21 days/3 weeks,400 theaters,"Sukumar

","
$1,320,000
","
$6,272,374
","
$7,592,374
"
Scott Pilgrim vs. the World,/release/rl3027141377/?ref_=bo_yld_table_118,Universal Pictures,"$729,930","$60,000,000",,PG-13,1 hr 52 min,"['Action', 'Comedy', 'Fantasy', 'Romance']",,448 theaters,"Edgar Wright

","
$1,867,625
","
$2,158,972
","
$4,026,597
"
Wrong Turn,/release/rl1147962113/?ref_=bo_yld_table_119,Saban Films,"$107,897",-,"Jan 26, 2021",R,1 hr 49 min,"['Horror', 'Thriller']",340 days/48 weeks,259 theaters,"Mike P. Nelson

","
$1,251,184
","
$3,578,742
","
$4,829,926
"
Honsla Rakh,/release/rl2736161537/?ref_=bo_yld_table_120,,"$706,000",-,"Oct 15, 2021",,2 hr 25 min,"['Comedy', 'Drama', 'Romance']",78 days/11 weeks,100 theaters,"Amarjit Singh Saron

","
$1,800,000
","
$1,177,700
","
$2,977,700
"
God's Not Dead: We the People,/release/rl1529840385/?ref_=bo_yld_table_121,Fathom Events,,-,"Oct 4, 2021",PG,1 hr 32 min,['Drama'],89 days/12 weeks,565 theaters,"Vance Null

","
$1,170,367
","
–
","
$1,170,367
"
In the Earth,/release/rl242385665/?ref_=bo_yld_table_122,Neon,"$505,723",-,"Apr 16, 2021",R,1 hr 47 min,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",260 days/37 weeks,571 theaters,"Ben Wheatley

","
$1,113,723
","
$217,000
","
$1,330,723
"
The Rescue,/release/rl4010574593/?ref_=bo_yld_table_123,Greenwich Entertainment,"$65,591",-,"Oct 8, 2021",PG,1 hr 47 min,"['Action', 'Documentary', 'Mystery', 'Thriller']",91 days/13 weeks,561 theaters,"Jimmy Chin

","
$1,060,556
","
–
","
$1,060,556
"
Sword Art Online: Progressive - Aria of a Starless Night,/release/rl589529857/?ref_=bo_yld_table_124,FUNimation Entertainment,"$1,050,000",-,"Dec 3, 2021",,1 hr 37 min,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",35 days/5 weeks,840 theaters,"Ayako Kouno

","
$1,050,000
","
$12,982,747
","
$14,032,747
"
True to the Game 3,/release/rl3799024385/?ref_=bo_yld_table_125,Faith Media Distribution,"$573,031",-,"Dec 3, 2021",R,1 hr 38 min,"['Crime', 'Romance', 'Thriller']",35 days/5 weeks,440 theaters,"David Wolfgang

","
$1,038,255
","
–
","
$1,038,255
"
Long Weekend,/release/rl2305655553/?ref_=bo_yld_table_126,Stage 6 Films,"$245,182",-,"Mar 12, 2021",R,1 hr 31 min,"['Comedy', 'Romance']",301 days/43 weeks,821 theaters,"Steve Basilone

","
$1,018,532
","
–
","
$1,018,532
"
The Jesus Music,/release/rl469992193/?ref_=bo_yld_table_127,Lionsgate,"$548,848",-,"Oct 1, 2021",PG-13,1 hr 49 min,['Documentary'],92 days/13 weeks,270 theaters,"Andrew Erwin

","
$1,016,725
","
–
","
$1,016,725
"
Love Story,/release/rl1997701889/?ref_=bo_yld_table_128,Sony Pictures Releasing,"$971,000",-,"Sep 24, 2021",,2 hr 35 min,['Romance'],99 days/14 weeks,300 theaters,"Sekhar Kammula

","
$971,000
","
$4,048,348
","
$5,019,348
"
Come Play,/release/rl2773844737/?ref_=bo_yld_table_129,Focus Features,"$3,119,875",-,"Oct 30, 2020",PG-13,1 hr 36 min,"['Drama', 'Horror', 'Mystery', 'Thriller']",428 days/61 weeks,"2,183 theaters","Jacob Chase

","
$10,475,990
","
$2,706,264
","
$13,182,254
"
Little Eggs: An African Rescue,/release/rl2970387201/?ref_=bo_yld_table_130,Pantelion Films,"$428,034",-,"Aug 27, 2021",PG,1 hr 28 min,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",127 days/18 weeks,320 theaters,"Gabriel Riva Palacio Alatriste

","
$927,154
","
$3,269,947
","
$4,197,101
"
Witnesses,/release/rl595428097/?ref_=bo_yld_table_131,Purdie Distribution,"$134,490",-,"Jun 4, 2021",PG,1 hr 50 min,"['Action', 'Adventure', 'Drama', 'Family', 'History']",211 days/30 weeks,90 theaters,"Mark Goodman

","
$855,765
","
–
","
$855,765
"
